OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-133_121602,133_121602_WBID2065D,Estuary,SWFWMD SID 670151,03100103,,,,,26.7706300000,-82.1352500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-134_030705,134_030705_WBID2065D,Estuary,SWFWMD SID 670152,03100103,,,,,26.7676300000,-82.1254000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-134_080602,134_080602_WBID2065D,Estuary,SWFWMD SID 670152,03100103,,,,,26.7700500000,-82.1255000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-134_120408,134_120408_WBID2065D,Estuary,SWFWMD_SID_670152,03100103,,,,,26.7688300000,-82.1294500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-135_010203,135_010203_WBID2065B,Estuary,SWFWMD SID 670153,03100103,,,,,26.7704700000,-82.1120700000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-135_030309,135_030309_WBID2065B,Estuary,SWFWMD_SID_670153,03100103,,,,,26.7674300000,-82.1056000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-135_071304,135_071304_WBID2065D,Estuary,SWFWMD SID 670153,03100103,,,,,26.7678500000,-82.1156000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-136_021009,136_021009_WBID2065D,Estuary,SWFWMD_SID_670154,03100103,,,,,26.7699200000,-82.0964500000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-136_072302,136_072302_WBID2065D,Estuary,SWFWMD SID 670154,03100103,,,,,26.7676700000,-82.0842100000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-136_111407,136_111407_WBID2065D,Estuary,SWFWMD SID 670154,03100103,,,,,26.7688800000,-82.0940000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-136_120401,136_120401_WBID2065B,Estuary,SWFWMD SID 670154,03100103,,,,,26.7705000000,-82.0929600000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-137_030309,137_030309_WBID2065B,Estuary,SWFWMD_SID_670155,03100103,,,,,26.7677000000,-82.0740800000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-137_030910,137_030910_WBID2065B,Estuary,SWFWMD_SID_670155,03100103,,,,,26.7695200000,-82.0714000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-137_061003,137_061003_WBID2065D,Estuary,SWFWMD SID 670155,03100103,,,,,26.7672300000,-82.0757100000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-137_101309,137_101309_WBID2065B,Estuary,SWFWMD_SID_670155,03100103,,,,,26.7675300000,-82.0793000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHE_WQX,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHE_WQX-138_060606,138_060606_WBID2065B,Estuary,SWFWMD SID 670156,03100103,,,,,26.7702700000,-82.0650000000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-113_012902,113_012902_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7843500,-82.2582300,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-113_050703,113_050703_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7871200,-82.2568500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-113_120303,113_120303_WBID2092B,Estuary,SWFWMD SID 670132,03100103,,,,,26.7887000,-82.2654000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-113_120704,113_120704_WBID2092B,Estuary,SWFWMD SID 670132,03100103,,,,,26.7860800,-82.2637600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-113_121207,113_121207_WBID2065D,Estuary,SWFWMD SID 670132,03100103,,,,,26.7880000,-82.2582500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-114_030705,114_030705_WBID2065C,Estuary,SWFWMD SID 670133,03100103,,,,,26.7854800,-82.2433000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-118_101503,118_101503_WBID2065D,Estuary,SWFWMD SID 670137,03100103,,,,,26.7685000,-82.1708000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_010307,126_010307_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7730300,-82.2547000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_020404,126_020404_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7765000,-82.2593000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_020603,126_020603_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7808200,-82.2520000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_030403,126_030403_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7795000,-82.2598300,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_030607,126_030607_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7768000,-82.2555000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_030702,126_030702_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7776200,-82.2558800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_040903,126_040903_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7685200,-82.2595800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_050406,126_050406_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7792500,-82.2599000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_061101,126_061101_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7826200,-82.2559800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_061203,126_061203_WBID2092B,Estuary,SWFWMD SID 670144,03100103,,,,,26.7669800,-82.2620500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_070907,126_070907_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7796300,-82.2504700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_071106,126_071106_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7691200,-82.2527200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_073002,126_073002_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7768700,-82.2589600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_080206,126_080206_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7737500,-82.2595700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_082802,126_082802_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7770000,-82.2561800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_090606,126_090606_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7819000,-82.2525600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_091608,126_091608_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7704300,-82.2561200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_110402,126_110402_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7805700,-82.2583700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_121202,126_121202_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7802000,-82.2596800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-126_121207,126_121207_WBID2065D,Estuary,SWFWMD SID 670144,03100103,,,,,26.7702800,-82.2553200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_010406,127_010406_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7697800,-82.2403000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_020404,127_020404_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7763000,-82.2479000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_020806,127_020806_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7809300,-82.2420000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_030403,127_030403_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7681200,-82.2472700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_030608,127_030608_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7821000,-82.2372400,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_040208,127_040208_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7716300,-82.2388500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_040406,127_040406_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7789300,-82.2474000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_041105,127_041105_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7759000,-82.2339000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_050205,127_050205_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7724500,-82.2452000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_060304,127_060304_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7683300,-82.2365000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_060308,127_060308_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7766200,-82.2338600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_060602,127_060602_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7766000,-82.2478000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_060705,127_060705_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7799000,-82.2390000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_071106,127_071106_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7680500,-82.2360500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_073001,127_073001_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7774200,-82.2380500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_073002,127_073002_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7695700,-82.2393800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_082701,127_082701_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7815000,-82.2393200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_090403,127_090403_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7681700,-82.2376200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_110603,127_110603_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7693800,-82.2393000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-127_120303,127_120303_WBID2065D,Estuary,SWFWMD SID 670145,03100103,,,,,26.7738500,-82.2474000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_010703,128_010703_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7778000,-82.2177700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_012902,128_012902_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742800,-82.2234000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_021407,128_021407_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7756300,-82.2260400,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_040307,128_040307_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7738800,-82.2272200,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_060606,128_060606_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7696000,-82.2310000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_072502,128_072502_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742200,-82.2213400,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_073001,128_073001_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7742500,-82.2264600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_080205,128_080205_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7686300,-82.2231000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_090606,128_090606_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7688000,-82.2286800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_092502,128_092502_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7707700,-82.2214800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_100301,128_100301_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7711500,-82.2226300,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_100704,128_100704_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7748200,-82.2243000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_110603,128_110603_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7693000,-82.2215000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-128_110906,128_110906_WBID2065D,Estuary,SWFWMD SID 670146,03100103,,,,,26.7759200,-82.2316800,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-129_010703,129_010703_WBID2065D,Estuary,SWFWMD SID 670147,03100103,,,,,26.7678300,-82.2155000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-129_010704,129_010704_WBID2065D,Estuary,SWFWMD SID 670147,03100103,,,,,26.7786000,-82.2278000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-129_060304,129_060304_WBID2065D,Estuary,SWFWMD SID 670147,03100103,,,,,26.7694500,-82.2035000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-129_090403,129_090403_WBID2065D,Estuary,SWFWMD SID 670147,03100103,,,,,26.7684500,-82.2028400,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-129_110204,129_110204_WBID2065D,Estuary,SWFWMD SID 670147,03100103,,,,,26.7770000,-82.2159000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_011008,130_011008_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7686500,-82.1927500,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_061101,130_061101_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7689200,-82.1862600,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_070907,130_070907_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7696700,-82.1994300,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_080205,130_080205_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7703000,-82.1891000,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
CHNEPCHP,Charlotte Harbor National Estuaries Program (Florida),CHNEPCHP-130_082802,130_082802_WBID2065D,Estuary,SWFWMD SID 670148,03100103,,,,,26.7687700,-82.1948700,,,,GPS Code (Pseudo Range) Differential,NAD83,0,ft,,,,Unknown,US,12,071,,,,,,,,,,STORET
